catalog_ra_deg,catalog_dec_deg,catalog_flux_mjy,dsa_ra_deg,dsa_dec_deg,peak_flux_jy_beam,local_rms_jy_beam,snr,dra_cosdec_arcsec,ddec_arcsec,separation_arcsec
337.28825,15.38358333,62.4,337.2883214866331,15.383258706460545,0.061908211559057236,0.003840655354550108,16.2741561146078,0.24813172213264634,-1.1686447009771062,1.1946965257547135
340.16758333,17.23508333,62.3,340.1667429101119,17.23513486788855,0.05836452916264534,0.012632567570172249,5.427952121252733,-2.889656592119272,0.18554267809048616,2.895607243009893
336.51695833,16.15538889,62.1,336.5163270765224,16.15557772739449,0.0511959046125412,0.002002143829409033,26.050276526107556,-2.1827703252620227,0.6798179658487924,2.286184323175904
351.90004167,15.55258333,61.2,351.89986436270067,15.552346553814601,0.08965438604354858,0.006765240575931966,14.197867748795975,-0.6149352657219699,-0.8523940123235375,1.051057055194231
350.12525,17.22569444,60.3,350.1256415240246,17.22669812764651,0.03751019760966301,0.008867201598733663,5.210596571924913,1.3462575835688566,3.613276889586162,3.855927821177947
347.35195833,15.01147222,59.3,347.3526838857705,15.008793848848402,0.03312434256076813,0.0035690461442805825,9.978728030043754,2.522895219617044,-9.642132008235254,9.966730153535881
347.15525,15.08925,59.2,347.1532874875028,15.088369813118836,0.03106003627181053,0.0066871520088985555,5.497177702068871,-6.821481023257245,-3.1686423597185795,7.521495712586802
337.04145833,17.60563889,58.9,337.0410849468042,17.605678866977392,0.07393136620521545,0.005632876959163695,14.093003985283557,-1.281219069534541,0.1439183813049191,1.2892768533625285
339.023125,15.63172222,58.6,339.02294621953183,15.631585805758684,0.03320080786943436,0.006498779944796115,5.798582529795225,-0.6198052478163831,-0.49109100817203016,0.7907774171839691
340.20925,16.33597222,58.4,340.2090716039292,16.336500653448937,0.0439075231552124,0.007148115362226963,6.440080590262125,-0.6162968187397828,1.902360686024578,1.9996994645497808
346.81266667,17.55175,58.0,346.8125527844125,17.55209011913479,0.06072433292865753,0.011496613238006829,6.093923213083117,-0.39090036880808565,1.2244290024056927,1.285312989223441
338.40495833,17.68477778,57.5,338.4051689426277,17.686993968574917,0.053714901208877563,0.009877195761166512,5.902801093834055,0.7223654458497543,7.978279273017106,8.01091455425734
340.893,15.52755556,57.2,340.8925565038871,15.527352015014543,0.036812674254179,0.006040382768958807,6.595991228121413,-1.538315037274457,-0.732760353852476,1.7039222077556004
343.44716667,17.25552778,56.7,343.4349215074835,17.254484124053576,0.09195868670940399,0.018262881113402546,5.584480067991002,-42.09872470956482,-3.7558269600277088,42.265930231397896
341.43320833,14.77722222,56.4,341.4333544582555,14.77226792231189,0.0322280153632164,0.00760434402488172,5.040786370198458,0.508673759080614,-17.835471511748462,17.842723812231366
